u	du_dxi1	du_dxi2	d2u_dxi1xi2	du_dxi3	d2u_dxi2dxi3	d2u_dxi1dxi3	d3u_dxi	Coord	Node	Element
2.802023	0.095013	-0.539242	0.043393	0.507862	0.013722	0.224004	0.065541	2	6	30
1.694070	0.513234	0.879801	0.272956	0.134803	0.006165	-0.059177	0.148561	3	6	30
-4.282944	-0.654521	0.250471	-0.101624	0.548243	-0.071185	-0.088624	0.076314	1	7	30
2.156703	0.127288	-0.559360	0.026837	0.497842	0.037636	-0.053625	-0.039112	2	7	30
1.775576	0.829898	0.662201	0.178817	0.093316	0.065348	0.149020	-0.203100	3	7	30
-4.977636	-0.723898	0.167395	-0.059757	0.533699	0.060782	-0.004763	0.276854	1	8	30
2.264214	0.108534	-0.558910	-0.031340	0.580260	-0.033871	0.224847	-0.186211	2	8	30
2.574232	0.772421	0.862523	0.235420	0.168624	-0.051949	0.062284	0.008158	3	8	30
-4.758903	-0.270715	0.369336	-0.037323	0.638751	-0.030643	-0.057805	0.051538	1	1	31
2.019720	0.298085	-0.574873	0.046552	0.534148	0.041521	-0.042791	-0.039057	2	1	31
0.529584	0.559354	0.487853	0.069077	-0.042954	0.074848	-0.008290	0.257513	3	1	31
-5.137721	-0.459839	0.341172	-0.026496	0.578374	-0.109200	-0.115031	-0.140776	1	2	31
2.223453	0.126073	-0.577259	-0.036951	0.497156	0.101956	-0.041878	0.028052	2	2	31
1.060402	0.493056	0.592319	0.133710	0.067285	0.156785	0.219660	-0.122943	3	2	31
-4.404679	-0.330905	0.342119	-0.071790	0.618209	-0.015765	0.062271	0.139549	1	3	31
1.442562	0.356737	-0.579299	0.067626	0.540270	-0.016762	-0.168364	-0.183849	2	3	31
1.025735	0.658803	0.502178	0.117125	-0.004772	0.018593	0.128504	0.056405	3	3	31
-4.831187	-0.498813	0.284486	-0.040676	0.548243	0.005020	-0.208416	-0.088029	1	4	31
1.658860	0.107645	-0.560782	-0.014010	0.497842	-0.039299	0.004705	0.081847	2	4	31
1.682260	0.635163	0.635687	0.141857	0.093316	-0.020856	0.122478	-0.066942	3	4	31
-4.120153	-0.326503	0.367052	-0.029013	0.638751	-0.000953	-0.077940	0.015172	1	5	31
2.553868	0.267984	-0.546452	0.013607	0.534148	0.020787	-0.023559	-0.082811	2	5	31
0.486630	0.680868	0.538884	0.069394	-0.042954	0.074843	0.269867	-0.237081	3	5	31
-4.559347	-0.508982	0.329257	-0.038545	0.578374	0.083495	-0.022866	0.215511	1	6	31
2.720609	0.102961	-0.572554	-0.031153	0.497156	-0.118863	-0.012417	-0.102145	2	6	31
1.127687	0.602953	0.616230	0.089136	0.067285	-0.111178	0.021618	-0.184959	3	6	31
-3.786470	-0.375736	0.312677	-0.060423	0.618209	-0.036546	-0.125946	-0.063855	1	7	31
1.982832	0.306086	-0.582752	0.045284	0.540270	0.015005	-0.006187	0.017695	2	7	31
1.020963	0.791094	0.534457	0.122696	-0.004772	0.040472	0.232422	-0.030248	3	7	31
-4.282944	-0.563700	0.250471	-0.055589	0.548243	-0.071185	0.019812	-0.026073	1	8	31
2.156703	0.107073	-0.559360	0.014782	0.497842	0.037636	0.052598	0.057320	2	8	31
1.775576	0.719144	0.662201	0.126036	0.093316	0.065348	0.034786	0.060465	3	8	31
-4.613260	-0.048107	0.391864	-0.007994	0.651582	-0.004329	-0.098571	-0.047071	1	1	32
1.644809	0.407101	-0.624019	0.081437	0.524750	-0.008083	0.137028	0.006382	2	1	32
-0.017807	0.544148	0.525650	-0.058670	-0.155932	-0.072196	0.052180	0.157367	3	1	32
-4.758903	-0.264058	0.369336	-0.018366	0.638751	-0.030643	0.022449	-0.099220	1	2	32
2.019720	0.312693	-0.574873	0.005399	0.534148	0.041521	-0.079339	0.162174	2	2	32
0.529584	0.548822	0.487853	-0.009707	-0.042954	0.074848	0.135996	0.007358	3	2	32
-4.223793	-0.068169	0.381463	-0.032177	0.606921	-0.034290	-0.079531	0.033730	1	3	32
1.006705	0.499201	-0.655636	0.097635	0.535512	0.054164	0.125701	-0.019057	2	3	32
0.492349	0.508301	0.493973	-0.019157	-0.167672	0.058619	0.141270	0.066207	3	3	32
-4.404679	-0.295231	0.342119	-0.037428	0.618209	-0.015765	-0.052245	-0.044398	1	4	32
1.442562	0.330923	-0.579299	0.035972	0.540270	-0.016762	0.034404	0.071969	2	4	32
1.025735	0.566107	0.502178	0.043385	-0.004772	0.018593	0.017828	-0.222202	3	4	32
-3.961678	-0.068360	0.378276	-0.010718	0.651582	-0.012380	-0.015655	-0.036537	1	5	32
2.169559	0.453649	-0.597687	0.076334	0.524750	0.031213	0.035718	0.019880	2	5	32
-0.173739	0.633428	0.511651	0.004629	-0.155932	0.066966	0.066748	-0.087145	3	5	32
-4.120153	-0.291546	0.367052	-0.022761	0.638751	-0.000953	-0.073237	0.051772	1	6	32
2.553868	0.292286	-0.546452	0.009511	0.534148	0.020787	0.029480	-0.079100	2	6	32
0.486630	0.670172	0.538884	0.051031	-0.042954	0.074843	0.089909	0.107575	3	6	32
-3.616872	-0.089122	0.344107	-0.046640	0.606921	-0.009749	-0.067351	-0.125028	1	7	32
1.542217	0.528586	-0.636703	0.070360	0.535512	0.003869	0.051757	0.044588	2	7	32
0.324677	0.650651	0.486924	0.030417	-0.167672	-0.046316	0.074367	0.075850	3	7	32
-3.786470	-0.310969	0.312677	-0.030035	0.618209	-0.036546	-0.029168	-0.004077	1	8	32
1.982832	0.314579	-0.582752	0.025638	0.540270	0.015005	-0.005933	-0.016838	2	8	32
1.020963	0.726527	0.534457	0.064378	-0.004772	0.040472	0.209555	0.159599	3	8	32
-4.681907	0.546797	0.580020	-0.126663	1.053223	0.061659	-0.272531	-0.162798	1	1	33
0.060919	0.327041	-0.980563	0.212497	0.242917	0.067741	0.697560	-0.207358	2	1	33
-0.533719	0.445246	0.596844	-0.045955	-0.424391	-0.007784	0.232761	-0.041204	3	1	33
-4.266424	0.236678	0.438030	-0.132696	0.712442	0.054451	0.024462	-0.065965	1	2	33
0.476440	0.509465	-0.785404	0.157475	0.458277	-0.034619	-0.399918	0.189453	2	2	33
-0.032061	0.545413	0.524622	-0.107659	-0.279137	-0.010653	0.079185	0.116442	3	2	33
-4.032346	0.382894	0.701475	-0.168368	1.104403	0.036839	-0.466146	-0.276831	1	3	33
-0.881294	0.534433	-0.896499	0.203516	0.257330	-0.113971	0.544128	-0.187930	2	3	33
0.051004	0.405081	0.597879	-0.078301	-0.451662	-0.153195	0.146460	0.034833	3	3	33
-3.792894	0.078649	0.517586	-0.169098	0.753759	0.017595	-0.010152	-0.054971	1	4	33
-0.294171	0.630441	-0.749355	0.088170	0.446432	-0.004009	-0.184167	0.329415	2	4	33
0.483227	0.441593	0.505081	-0.106141	-0.296073	-0.030565	0.227471	0.230922	3	4	33
-3.628683	0.140206	0.638126	-0.168146	1.053223	0.059378	-0.363610	-0.052795	1	5	33
0.303836	0.630282	-0.982881	0.212181	0.242917	-0.139345	0.190034	0.288131	2	5	33
-0.958110	0.637622	0.540762	-0.057249	-0.424391	-0.177591	0.258876	0.085811	3	5	33
-3.553982	0.004905	0.483837	-0.136699	0.712442	0.024345	-0.362042	-0.018774	1	6	33
0.934717	0.633817	-0.802557	0.147581	0.458277	-0.015146	0.315738	-0.005053	2	6	33
-0.311198	0.649645	0.497990	-0.027283	-0.279137	-0.049477	0.037019	0.193458	3	6	33
-2.927942	-0.072019	0.731958	-0.224439	1.104403	0.076643	-0.449442	-0.171343	1	7	33
-0.623964	0.802001	-0.878880	0.134637	0.257330	0.166772	0.266783	-0.130422	2	7	33
-0.400658	0.559566	0.596691	-0.121326	-0.451662	0.150696	0.170661	-0.277223	3	7	33
-3.039135	-0.150699	0.536655	-0.163571	0.753759	0.012224	-0.276360	0.067107	1	8	33
0.152261	0.752592	-0.762827	0.096817	0.446432	0.000582	0.188188	-0.263389	2	8	33
0.187155	0.610052	0.505972	-0.059971	-0.296073	0.054707	0.143893	0.046570	3	8	33
-4.032346	0.382894	0.737656	-0.301261	1.104403	-0.005651	-0.466146	-0.086341	1	1	34
-0.881294	0.534433	-0.937560	0.408548	0.257330	0.277875	0.544128	-0.725948	2	1	34
0.051004	0.405081	0.620314	-0.208809	-0.451662	0.065941	0.146460	0.109539	3	1	34
-3.792894	0.078649	0.475441	-0.181200	0.753759	-0.010511	-0.010152	-0.267329	1	2	34
-0.294171	0.630441	-0.672562	0.112551	0.446432	0.015663	-0.184167	0.392527	2	2	34
0.483227	0.441593	0.445163	-0.123946	-0.296073	0.063109	0.227471	-0.227511	3	2	34
-3.256734	0.064623	0.832615	-0.329534	0.989623	-0.302387	-0.200605	0.513895	1	3	34
-1.750095	0.844783	-0.700422	0.141679	0.373546	-0.589776	0.175639	0.294529	2	3	34
0.724663	0.100489	0.805077	-0.393667	-0.510929	-0.634621	0.470041	0.438518	3	3	34
-3.275532	-0.111479	0.561712	-0.210605	0.724135	-0.053946	-0.263827	-0.175824	1	4	34
-0.928047	0.780189	-0.552752	0.125676	0.434115	-0.250828	-0.013806	0.461309	2	4	34
0.938181	0.330292	0.510438	-0.160006	-0.277759	-0.260946	-0.082979	-0.009122	3	4	34
-2.927942	-0.072019	0.664094	-0.228369	1.104403	-0.190982	-0.449442	0.129335	1	5	34
-0.623964	0.802001	-0.805301	0.169559	0.257330	-0.063148	0.266783	0.111402	2	5	34
-0.400658	0.559566	0.539162	-0.141965	-0.451662	-0.260629	0.170661	0.014643	3	5	34
-3.039135	-0.150699	0.477825	-0.142272	0.753759	0.011632	-0.276360	0.310456	1	6	34
0.152261	0.752592	-0.674618	0.086929	0.446432	-0.040139	0.188188	-0.044863	2	6	34
0.187155	0.610052	0.442237	-0.049198	-0.296073	-0.091192	0.143893	0.339322	3	6	34
-2.267111	-0.274056	0.628240	-0.165337	0.989623	-0.097711	-0.461940	-0.188208	1	7	34
-1.376549	0.926146	-0.652088	0.054889	0.373546	0.545587	0.154550	-0.542242	2	7	34
0.213734	0.360040	0.758009	-0.259180	-0.510929	0.396809	0.066456	-0.260612	3	7	34
-2.551397	-0.291850	0.479727	-0.126054	0.724135	-0.109470	-0.053687	0.112796	1	8	34
-0.493932	0.832664	-0.585680	0.066902	0.434115	0.219353	-0.006406	-0.231714	2	8	34
0.660423	0.533193	0.558006	-0.127630	-0.277759	0.387164	0.420990	0.251961	3	8	34
-5.228044	-0.743919	0.288215	0.025632	0.484858	0.222061	0.321911	0.414394	1	1	35
1.051876	-0.206888	-0.561962	-0.118346	0.600185	-0.213410	0.101335	-0.502805	2	1	35
3.207266	0.719370	0.618397	0.122225	0.195988	-0.228671	-0.259359	-0.080476	3	1	35
-6.041259	-0.840937	0.347812	0.097610	0.662999	0.381864	-0.213289	-0.129101	1	2	35
0.662346	-0.542347	-0.775288	-0.283182	0.933339	-0.232369	0.321114	0.188782	2	2	35
3.729879	0.323025	0.742300	0.119548	0.604187	-0.275351	0.893130	-0.076454	3	2	35
-4.844774	-0.663805	0.550030	0.192832	0.464264	-0.541876	0.516009	-0.597737	1	3	35
0.455230	-0.327116	-0.618520	-0.083374	0.569041	0.150118	-0.141280	-0.112351	2	3	35
3.734866	0.815661	0.349174	0.014555	0.256479	0.821822	0.001534	1.597101	3	3	35
-5.523447	-0.655656	0.810996	0.308208	0.447436	-1.302954	-0.563673	0.162724	1	4	35
-0.125636	-0.774203	-0.709827	-0.093697	0.785816	-0.569678	0.231659	-0.569416	2	4	35
4.347989	0.409244	0.409390	0.098372	0.801062	1.068400	0.753849	-0.879720	3	4	35
-4.743186	-0.653819	0.264006	-0.073696	0.484858	-0.286418	-0.031396	-0.266899	1	5	35
1.652061	-0.000838	-0.587106	-0.134293	0.600185	0.156813	0.303495	-0.066347	2	5	35
3.403254	0.920069	0.675784	0.265943	0.195988	0.314876	0.231347	-0.182195	3	5	35
-5.378260	-0.616815	0.211757	-0.029274	0.662999	-0.327983	0.357656	0.040866	1	6	35
1.595686	-0.118352	-0.836934	-0.363548	0.933339	0.108845	0.336304	-0.179220	2	6	35
4.334066	0.938056	0.932636	0.247557	0.604187	0.350340	0.642571	0.364022	3	6	35
-4.380510	-0.717222	0.541833	0.087872	0.464264	0.678455	-0.358459	0.145883	1	7	35
1.024271	-0.190131	-0.663171	-0.259278	0.569041	-0.190469	0.360273	0.309658	2	7	35
3.991345	1.190555	0.407914	0.114461	0.256479	-0.690268	0.350853	0.248675	3	7	35
-5.076010	-0.669296	0.641269	0.113333	0.447436	1.424278	0.181768	1.644621	1	8	35
0.660181	-0.515750	-1.058326	-0.486877	0.785816	-0.260525	0.001580	-0.224918	2	8	35
5.149051	1.118043	0.465927	-0.005643	0.801062	-0.838979	0.811357	-0.402460	3	8	35
-5.511336	-0.736729	0.236027	-0.018095	0.533699	0.069300	0.161718	0.154624	1	1	36
1.683955	-0.081832	-0.611665	-0.107707	0.580260	-0.066853	0.185095	-0.245934	2	1	36
2.405609	0.556795	0.832657	0.163128	0.168624	-0.073987	-0.367019	0.079323	3	1	36
-6.324155	-0.851944	0.210143	-0.028697	0.690910	0.201480	-0.097848	-0.034846	1	2	36
1.486165	-0.300545	-0.791189	-0.242847	0.908821	-0.021045	0.307607	0.202502	2	2	36
2.781442	0.196346	0.994806	0.145253	0.452446	0.040570	0.809543	0.219489	3	2	36
-5.228044	-0.743919	0.345042	0.028428	0.484858	-0.267242	0.321911	-0.046429	1	3	36
1.051876	-0.206888	-0.666012	-0.140446	0.600185	0.168587	0.101335	0.176536	2	3	36
3.207266	0.719370	0.750325	0.149443	0.195988	0.238681	-0.259359	0.356989	3	3	36
-6.041259	-0.840937	0.394445	0.074837	0.662999	-0.557343	-0.213289	-0.323257	1	4	36
0.662346	-0.542347	-0.870659	-0.243283	0.933339	0.130704	0.321114	-0.199028	2	4	36
3.729879	0.323025	0.868276	0.089402	0.604187	0.450878	0.893130	-0.045743	3	4	36
-4.977636	-0.635127	0.175047	-0.010703	0.533699	-0.249018	0.145907	-0.276960	1	5	36
2.264214	0.108020	-0.573019	-0.073183	0.580260	0.179245	0.136507	0.155776	2	5	36
2.574232	0.683718	0.871726	0.222431	0.168624	0.176788	0.285796	-0.150706	3	5	36
-5.633246	-0.680004	0.198590	0.056687	0.690910	-0.363814	0.150211	-0.028234	1	6	36
2.394986	0.150881	-0.707212	-0.199126	0.908821	0.252192	0.559978	-0.055709	2	6	36
3.233887	0.630518	1.175244	0.395705	0.452446	0.365402	0.298819	0.675201	3	6	36
-4.743186	-0.653819	0.300089	-0.053301	0.484858	0.194530	-0.031396	-0.295362	1	7	36
1.652061	-0.000838	-0.656767	-0.142427	0.600185	-0.134157	0.303495	0.334597	2	7	36
3.403254	0.920069	0.773956	0.269453	0.195988	-0.170281	0.231347	0.283457	3	7	36
-5.378260	-0.616815	0.272357	0.001487	0.662999	0.088826	0.357656	0.130998	1	8	36
1.595686	-0.118352	-0.893068	-0.320136	0.933339	-0.096996	0.336304	-0.250857	2	8	36
4.334066	0.938056	1.023526	0.221582	0.604187	0.046555	0.642571	0.134417	3	8	36
-3.792894	0.067237	0.475441	-0.178356	0.753759	-0.010511	-0.380941	0.274365	1	1	37
-0.294171	0.683178	-0.672562	0.144661	0.446432	0.015663	0.242355	-0.489768	2	1	37
0.483227	0.452438	0.445163	-0.091598	-0.296073	0.063109	0.076232	0.281577	3	1	37
-3.859151	-0.153683	0.365557	-0.066273	0.629844	0.003009	-0.112944	-0.073033	1	2	37
0.375556	0.626411	-0.610802	0.028799	0.506456	-0.034825	0.018361	0.113762	2	2	37
0.947239	0.505662	0.423210	0.025042	-0.115855	0.014770	0.035520	-0.183967	3	2	37
-3.275532	-0.118628	0.561712	-0.189927	0.724135	-0.053946	-0.059180	0.413580	1	3	37
-0.928047	0.779392	-0.552752	0.040023	0.434115	-0.250828	0.017305	-0.037953	2	3	37
0.938181	0.330925	0.510438	-0.171542	-0.277759	-0.260946	0.443334	0.504858	3	3	37
-3.467586	-0.233110	0.436280	-0.073191	0.622662	-0.005602	-0.193739	-0.141382	1	4	37
-0.220251	0.635007	-0.556566	-0.029382	0.486669	-0.036360	0.139510	0.356516	2	4	37
1.368583	0.519672	0.432916	-0.030555	-0.102498	-0.059301	-0.125509	0.037769	3	4	37
-3.039135	-0.151361	0.477825	-0.139047	0.753759	0.011632	-0.206584	-0.054816	1	5	37
0.152261	0.769891	-0.674618	0.084467	0.446432	-0.040139	0.083790	0.203045	2	5	37
0.187155	0.607617	0.442237	-0.038103	-0.296073	-0.091192	0.155610	0.018756	3	5	37
-3.229307	-0.215350	0.369552	-0.089881	0.629844	0.006929	0.037938	-0.010722	1	6	37
0.882012	0.662676	-0.619012	0.047102	0.506456	0.044197	-0.015614	0.016078	2	6	37
0.831383	0.708738	0.442763	0.025853	-0.115855	0.060501	0.366229	0.274467	3	6	37
-2.551397	-0.282946	0.479727	-0.102004	0.724135	-0.109470	-0.289627	-0.135416	1	7	37
-0.493932	0.823158	-0.585680	0.008625	0.434115	0.219353	0.139819	-0.339697	2	7	37
0.660423	0.525824	0.558006	-0.152684	-0.277759	0.387164	0.008001	-0.426088	3	7	37
-2.844924	-0.300247	0.404673	-0.060494	0.622662	-0.065891	0.100206	0.154390	1	8	37
0.266418	0.682173	-0.588624	-0.019305	0.486669	-0.001959	-0.066784	-0.181335	2	8	37
1.266085	0.693330	0.454194	-0.076772	-0.102498	0.140371	0.434477	-0.246905	3	8	37
-4.538147	-0.619668	0.275612	-0.015806	0.514894	0.100913	0.110013	0.370549	1	1	38
1.094262	0.096134	-0.528602	0.016560	0.500038	-0.137357	-0.054984	-0.280543	2	1	38
2.310703	0.945940	0.514754	0.080149	0.106056	-0.193557	0.019169	-0.059121	3	1	38
-5.228044	-0.786693	0.288215	0.034775	0.484858	0.222061	-0.016432	-0.058209	1	2	38
1.051876	-0.207027	-0.561962	-0.111322	0.600185	-0.213410	0.296453	0.415778	2	2	38
3.207266	0.798951	0.618397	0.124249	0.195988	-0.228671	0.404251	-0.044139	3	2	38
-4.212168	-0.599916	0.417989	0.083872	0.512779	-0.182213	0.256561	-0.222377	1	3	38
0.544409	0.091838	-0.551993	-0.033704	0.487436	0.145001	-0.219506	-0.144025	2	3	38
2.769973	0.989455	0.382227	-0.054705	0.095353	0.309928	0.174137	0.747744	3	3	38
-4.844774	-0.690929	0.550030	0.199278	0.464264	-0.541876	-0.302786	-0.603603	1	4	38
0.455230	-0.317782	-0.618520	-0.086475	0.569041	0.150118	0.469872	-0.375349	2	4	38
3.734866	0.886515	0.349174	-0.001882	0.256479	0.821822	0.298353	-0.420322	3	4	38
-4.023253	-0.707910	0.264022	-0.027844	0.514894	-0.171613	-0.222818	-0.130137	1	5	38
1.594300	0.136441	-0.540394	0.029559	0.500038	0.128819	0.113526	0.217901	2	5	38
2.416759	0.988732	0.512659	0.147079	0.106056	0.242058	0.051770	-0.129581	3	5	38
-4.743186	-0.716607	0.264006	0.017218	0.484858	-0.286418	0.149731	0.002418	1	6	38
1.652061	-0.005782	-0.587106	-0.133626	0.600185	0.156813	0.099871	0.021562	2	6	38
3.403254	0.991154	0.675784	0.163434	0.195988	0.314876	0.224239	0.249121	3	6	38
-3.699389	-0.687945	0.409038	0.111646	0.512779	0.171255	-0.383814	0.188742	1	7	38
1.031846	0.158357	-0.561106	-0.004346	0.487436	-0.142563	0.312650	0.016552	2	7	38
2.865325	1.114821	0.380378	0.012240	0.095353	-0.299554	0.048655	-0.347982	3	7	38
-4.380510	-0.675683	0.541833	0.143919	0.464264	0.678455	0.242804	1.115048	1	8	38
1.024271	-0.168631	-0.663171	-0.211882	0.569041	-0.190469	-0.058133	-0.180238	2	8	38
3.991345	1.120372	0.407914	0.017580	0.256479	-0.690268	0.326309	-0.752146	3	8	38
-4.068078	-0.382988	0.324275	-0.057557	0.607861	0.012406	0.142426	0.228470	1	1	39
0.880850	0.399058	-0.563467	0.053908	0.487212	-0.077609	-0.305075	-0.172158	2	1	39
1.515594	0.780689	0.468121	0.043721	0.040508	-0.087452	0.211969	-0.266427	3	1	39
-4.538147	-0.526995	0.275612	-0.020455	0.514894	0.100913	-0.279850	-0.182709	1	2	39
1.094262	0.079009	-0.528602	0.009952	0.500038	-0.137357	0.117734	0.096380	2	2	39
2.310703	0.786554	0.514754	0.062883	0.106056	-0.193557	0.039500	-0.032076	3	2	39
-3.723553	-0.415850	0.394064	-0.003294	0.595871	-0.085206	0.209790	-0.075369	1	3	39
0.313543	0.426148	-0.563990	0.004311	0.433225	0.040929	-0.328226	0.052031	2	3	39
1.964254	0.777081	0.412614	-0.049895	-0.012066	0.114246	0.243507	0.316669	3	3	39
-4.212168	-0.517095	0.417989	0.048094	0.512779	-0.182213	-0.380738	-0.071046	1	4	39
0.544409	0.072776	-0.551993	-0.015409	0.487436	0.145001	0.289329	0.306063	2	4	39
2.769973	0.821333	0.382227	-0.004129	0.095353	0.309928	-0.013192	-0.133014	3	4	39
-3.460217	-0.458882	0.312310	-0.072763	0.607861	-0.074854	-0.213127	-0.072211	1	5	39
1.368063	0.378380	-0.606684	0.072206	0.487212	0.047581	0.082045	0.068594	2	5	39
1.556102	0.877173	0.434858	0.057835	0.040508	0.149601	0.111839	-0.044621	3	5	39
-4.023253	-0.608593	0.264022	-0.019933	0.514894	-0.171613	0.085196	-0.155798	1	6	39
1.594300	0.120387	-0.540394	0.029198	0.500038	0.128819	-0.019818	-0.033260	2	6	39
2.416759	0.851728	0.512659	0.105183	0.106056	0.242058	0.114600	0.318917	3	6	39
-3.127682	-0.500696	0.357257	0.009065	0.595871	-0.043587	-0.282904	0.115123	1	7	39
0.746768	0.440922	-0.610440	0.045040	0.433225	-0.068871	0.155419	-0.051411	2	7	39
1.952189	0.898775	0.391861	-0.047323	-0.012066	-0.016012	0.096479	-0.267635	3	7	39
-3.699389	-0.590338	0.409038	0.076397	0.512779	0.171255	0.186741	0.472914	1	8	39
1.031846	0.140318	-0.561106	0.004022	0.487436	-0.142563	-0.127211	-0.165317	2	8	39
2.865325	0.938203	0.380378	0.025447	0.095353	-0.299554	0.268096	-0.406274	3	8	39
-3.859151	-0.125190	0.365557	-0.065849	0.629844	0.003009	0.047898	0.038240	1	1	40
0.375556	0.607128	-0.610802	0.049963	0.506456	-0.034825	-0.044210	-0.113052	2	1	40
0.947239	0.493451	0.423210	0.023930	-0.115855	0.014770	0.375688	-0.024235	3	1	40
-4.068078	-0.315665	0.324275	-0.037049	0.607861	0.012406	-0.145471	-0.060650	1	2	40
0.880850	0.356252	-0.563467	0.042009	0.487212	-0.077609	0.193362	0.012204	2	2	40
1.515594	0.641338	0.468121	0.054990	0.040508	-0.087452	-0.198969	0.010168	3	2	40
-3.467586	-0.206255	0.436280	-0.083230	0.622662	-0.005602	0.104171	0.038576	1	3	40
-0.220251	0.640379	-0.556566	-0.001248	0.486669	-0.036360	-0.170284	-0.095993	2	3	40
1.368583	0.508245	0.432916	-0.028441	-0.102498	-0.059301	0.380805	0.246643	3	3	40
-3.723553	-0.344649	0.394064	-0.004403	0.595871	-0.085206	-0.188251	-0.092491	1	4	40
0.313543	0.383425	-0.563990	-0.003331	0.433225	0.040929	0.202942	0.182578	2	4	40
1.964254	0.674345	0.412614	-0.019803	-0.012066	0.114246	-0.227188	0.119068	3	4	40
-3.229307	-0.171253	0.369552	-0.074515	0.629844	0.006929	-0.196972	-0.107539	1	5	40
0.882012	0.600157	-0.619012	0.020342	0.506456	0.044197	0.120684	0.054812	2	5	40
0.831383	0.656300	0.442763	-0.020014	-0.115855	0.060501	-0.021946	0.019720	3	5	40
-3.460217	-0.359038	0.312310	-0.034474	0.607861	-0.074854	-0.009984	-0.105491	1	6	40
1.368063	0.343945	-0.606684	0.013017	0.487212	0.047581	-0.080344	-0.020464	2	6	40
1.556102	0.763996	0.434858	-0.005172	0.040508	0.149601	0.232914	0.141197	3	6	40
-2.844924	-0.243575	0.404673	-0.067727	0.622662	-0.065891	-0.220845	0.035235	1	7	40
0.266418	0.600724	-0.588624	-0.012982	0.486669	-0.001959	0.135893	-0.079444	2	7	40
1.266085	0.607144	0.454194	-0.070623	-0.102498	0.140371	-0.139360	-0.191434	3	7	40
-3.127682	-0.373195	0.357257	0.006256	0.595871	-0.043587	0.068787	0.108931	1	8	40
0.746768	0.345980	-0.610440	-0.001636	0.433225	-0.068871	-0.151880	-0.077525	2	8	40
1.952189	0.730535	0.391861	-0.057883	-0.012066	-0.016012	0.144728	-0.231916	3	8	40
-4.266424	0.211313	0.438030	-0.102661	0.712442	0.054451	-0.475882	0.073945	1	1	41
0.476440	0.505844	-0.785404	0.202363	0.458277	-0.034619	0.437133	-0.282837	2	1	41
-0.032061	0.518984	0.524622	-0.058820	-0.279137	-0.010653	0.019547	0.005797	3	1	41
-4.223793	-0.087180	0.360844	-0.046577	0.606921	0.006924	0.081444	-0.209485	1	2	41
1.006705	0.519713	-0.624030	0.118823	0.535512	-0.079772	-0.104361	0.127861	2	2	41
0.492349	0.533549	0.467648	-0.030024	-0.167672	0.004337	0.145062	-0.109817	3	2	41
-3.792894	0.067237	0.517586	-0.175931	0.753759	0.017595	-0.380941	0.151244	1	3	41
-0.294171	0.683178	-0.749355	0.141309	0.446432	-0.004009	0.242355	-0.019601	2	3	41
0.483227	0.452438	0.505081	-0.084981	-0.296073	-0.030565	0.076232	0.143854	3	3	41
-3.859151	-0.153683	0.377556	-0.093647	0.629844	0.008331	-0.112944	-0.166952	1	4	41
0.375556	0.626411	-0.632424	0.094618	0.506456	-0.000497	0.018361	0.092598	2	4	41
0.947239	0.505662	0.442566	-0.022758	-0.115855	0.082847	0.035520	-0.151434	3	4	41
-3.553982	0.004250	0.483837	-0.133018	0.712442	0.024345	-0.105625	-0.090131	1	5	41
0.934717	0.626625	-0.802557	0.165575	0.458277	-0.015146	0.010524	0.077715	2	5	41
-0.311198	0.621711	0.497990	-0.001859	-0.279137	-0.049477	0.179273	0.068109	3	5	41
-3.616872	-0.116144	0.371749	-0.082518	0.606921	-0.012364	-0.038108	0.100672	1	6	41
1.542217	0.559463	-0.662557	0.117127	0.535512	-0.021715	0.076791	-0.078292	2	6	41
0.324677	0.673516	0.515511	0.041697	-0.167672	0.063091	0.197801	0.206634	3	6	41
-3.039135	-0.151361	0.536655	-0.167478	0.753759	0.012224	-0.206584	-0.112631	1	7	41
0.152261	0.769891	-0.762827	0.113177	0.446432	0.000582	0.083790	-0.037527	2	7	41
0.187155	0.607617	0.505972	-0.044818	-0.296073	0.054707	0.155610	-0.198469	3	7	41
-3.229307	-0.215350	0.399519	-0.109190	0.629844	0.026518	0.037938	0.120052	1	8	41
0.882012	0.662676	-0.666228	0.080366	0.506456	-0.091294	-0.015614	-0.144247	2	8	41
0.831383	0.708738	0.489431	0.012309	-0.115855	-0.017514	0.366229	0.001625	3	8	41
-4.404679	-0.330905	0.335513	-0.057180	0.618209	-0.004504	0.062271	0.110479	1	1	42
1.442562	0.356737	-0.560592	0.048265	0.540270	-0.052800	-0.168364	-0.124194	2	1	42
1.025735	0.658803	0.491882	0.130939	-0.004772	0.040766	0.128504	0.063809	3	1	42
-4.831187	-0.498813	0.285370	-0.039649	0.548243	-0.018396	-0.208416	-0.066117	1	2	42
1.658860	0.107645	-0.557316	-0.021586	0.497842	-0.014114	0.004705	0.086538	2	2	42
1.682260	0.635163	0.638342	0.154134	0.093316	-0.007886	0.122478	-0.070938	3	2	42
-4.068078	-0.382988	0.337376	-0.038162	0.607861	-0.027769	0.142426	-0.054043	1	3	42
0.880850	0.399058	-0.569531	0.022453	0.487212	-0.043323	-0.305075	-0.036412	2	3	42
1.515594	0.780689	0.480295	0.090339	0.040508	0.072394	0.211969	0.302042	3	3	42
-4.538147	-0.526995	0.313283	-0.002864	0.514894	-0.114635	-0.279850	-0.009784	1	4	42
