169	6996	6664	12469	12386	6813	6915	12464	12421	6994	6676	12465	12388	6812	6918	12466	12422	6	1	0.5	0	0.5	0.75	0	0.5
169	6996	6664	12469	12386	6813	6915	12464	12421	6994	6676	12465	12388	6812	6918	12466	12422	6	1	1	0	0.5	1	0	0.5
169	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	0	0.5	0	0	0.75	0	0	0.5
169	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	0	0.5	0.5	0	0.75	0.25	0	0.5
169	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	0	0.5	1	0	0.75	0.5	0	0.5
169	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	3	1	0	0	1	0	0	0.5
169	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	3	1	0.5	0	1	0.25	0	0.5
169	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	6	1	1	0	1	0.5	0	0.5
169	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	6918	12466	12422	8908	0	0.5	0.5	0	0.75	0.75	0	0.5
169	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	6918	12466	12422	8908	0	0.5	1	0	0.75	1	0	0.5
169	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	6918	12466	12422	8908	6	1	0.5	0	1	0.75	0	0.5
169	6664	12469	12386	9025	6915	12464	12421	8910	6676	12465	12388	9020	6918	12466	12422	8908	6	1	1	0	1	1	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	9	0	0	0	0	0	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	9	0	0.5	0	0	0.25	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	12	0	1	0	0	0.5	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	0	0.5	0	0	0.25	0	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	0	0.5	0.5	0	0.25	0.25	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	0	0.5	1	0	0.25	0.5	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	3	1	0	0	0.5	0	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6	1	0.5	0	0.5	0.25	0	0.5
170	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6	1	1	0	0.5	0.5	0	0.5
170	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6813	6915	12464	12421	12	0	0.5	0	0	0.75	0	0.5
170	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6813	6915	12464	12421	12	0	1	0	0	1	0	0.5
170	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6813	6915	12464	12421	0	0.5	0.5	0	0.25	0.75	0	0.5
170	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6813	6915	12464	12421	0	0.5	1	0	0.25	1	0	0.5
170	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6813	6915	12464	12421	6	1	0.5	0	0.5	0.75	0	0.5
170	6997	6682	12471	12387	6814	6904	12470	12420	6996	6664	12469	12386	6813	6915	12464	12421	6	1	1	0	0.5	1	0	0.5
170	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	0	0.5	0	0	0.75	0	0	0.5
170	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	0	0.5	0.5	0	0.75	0.25	0	0.5
170	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	0	0.5	1	0	0.75	0.5	0	0.5
170	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	3	1	0	0	1	0	0	0.5
170	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	3	1	0.5	0	1	0.25	0	0.5
170	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	6	1	1	0	1	0.5	0	0.5
170	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	0	0.5	0.5	0	0.75	0.75	0	0.5
170	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	0	0.5	1	0	0.75	1	0	0.5
170	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6	1	0.5	0	1	0.75	0	0.5
170	6682	12471	12387	9028	6904	12470	12420	8912	6664	12469	12386	9025	6915	12464	12421	8910	6	1	1	0	1	1	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	9	0	0	0	0	0	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	9	0	0.5	0	0	0.25	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	12	0	1	0	0	0.5	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	0	0.5	0	0	0.25	0	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	0	0.5	0.5	0	0.25	0.25	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	0	0.5	1	0	0.25	0.5	0	0.5
