0	-0.0597891801797648	-0.168313688445459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225855291077693	0	0	0	0	0	0	0	-0.262490324567857	0	-0.0107519428010798	0	0	-0.0307793375688752	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.53522599561791e-05	-5.96461743000331e-05	-0.0190631090167604	-0.106836020150317	0	0	0	0.414661505515586	1.34443792677556e-06	0.139005353633703	0.000133653163144256	0	0	0	0	0	0	0	0	0	0.00127875362765209	0.00370863005677818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000646359683739012	0.0761374400926634	0	0	0	0	0	0	0	-0.0254125382870780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0128449763036650	-0.0737014765587893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.67176776972754e-05	0.0252502135077125	1.70766006690869e-07	0.0732304363305258	2.65471866199728e-05	0	0	0	0	0	0	0	0	0	0.000162423006809495	0.000471057779966562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20984441749616e-05	0.0127629809807194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0336917008896002	-0.0948461649696445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127271337195866	0	0	0	0	0	0	0	-0.147915483623698	0	-0.00605880929872109	0	0	-0.0173444130164130	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.24616259357609e-05	-3.36111158855762e-05	-0.0107422206674762	-0.0602029869671636	0	0	0	0.233665211201385	7.57601966733214e-07	0.0783306742557554	7.53146703478170e-05	0	0	0	0	0	0	0	0	0	0.000720588317230793	0.00208984391837237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364229063956987	0.0429040814807834	0	0	0	0	0	0	0	-0.112742514503051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0569866304124243	-0.326975987048517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000118532754628631	0.112022361971057	7.57601966733214e-07	0.324886220998129	0.000117776372383839	0	0	0	0	0	0	0	0	0	0.000720588317230793	0.00208984391837237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364229063956987	0.0566228588449427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.00759422159943556	-0.0213786414938296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286873833140384	0	0	0	0	0	0	0	-0.0333406426795384	0	-0.00136567579636241	0	0	-0.00390948846395087	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.57099191534272e-06	-7.57605747111937e-06	-0.00242133231819212	-0.0135699537840102	0	0	0	0.0526689168871845	1.70766006690869e-07	0.0176559948778077	1.69761775513776e-05	0	0	0	0	0	0	0	0	0	0.000162423006809495	0.000471057779966562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20984441749616e-05	0.00967072286890336	0	0	0	0	0	0	0	-0.200072490719023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.101128284521184	-0.580250497538244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000210347831559987	0.198794510434402	1.34443792677556e-06	0.576542005665732	0.000209005558147706	0	0	0	0	0	0	0	0	0	0.00127875362765209	0.00370863005677818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000646359683739012	0.100482736709166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.166741928707076	-0.163625820815158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547036324282201	0	0	0	0	0	0	0	-0.0974271792467408	0	-0.0839945505058547	0	0	-0.00665353749556777	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00727676817591281	-0.00381451264568548	-0.00110793000257482	-0.0121931520165085	0	0	0	0.256137956595988	0.000117397153076505	0.253023521948935	0.0109738662813225	0	0	0	0	0	0	0	0	0	0.00270013366207587	0.00270013366207587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117397153076505	0.0115970422220176	0	0	0	0	0	0	0	-0.0536599693396216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00233302767556636	-0.0536599693396216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00233302767556636	0.0533170203905408	1.49114615332010e-05	0.0533170203905408	0.00231812869857994	0	0	0	0	0	0	0	0	0	0.000342963302242542	0.000342963302242542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49114615332010e-05	0.00231812869857994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0939604652691849	-0.0922045125245822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308259523847760	0	0	0	0	0	0	0	-0.0549010267715561	0	-0.0473316286239601	0	0	-0.00374932378206914	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00410051946002081	-0.00214950963889497	-0.000624327782069139	-0.00687094269241483	0	0	0	0.144335871376040	6.61542733125293e-05	0.142580861518852	0.00618386502777169	0	0	0	0	0	0	0	0	0	0.00152154780231273	0.00152154780231273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61542733125293e-05	0.00653502985947477	0	0	0	0	0	0	0	-0.238062007154231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0103504578557707	-0.238062007154231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0103504578557707	0.236540516997335	6.61545749258524e-05	0.236540516997335	0.0102843586684326	0	0	0	0	0	0	0	0	0	0.00152155383457919	0.00152155383457919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61545749258524e-05	0.0102843586684326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0211790018312942	-0.0207832042340062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000694827234133196	0	0	0	0	0	0	0	-0.0123748742963712	0	-0.0106687067420658	0	0	-0.000845110068570503	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000924270744128803	-0.000484506632104462	-0.000140725561563461	-0.00154873336832119	0	0	0	0.0325337861560922	1.49113935485534e-05	0.0321382010887680	0.00139386377422085	0	0	0	0	0	0	0	0	0	0.000342961942549590	0.000342961942549590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49113935485534e-05	0.00147301749693197	0	0	0	0	0	0	0	-0.422464044968842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0183678880359750	-0.422464044968842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0183678880359750	0.419764013604129	0.000117397688318504	0.419764013604129	0.0182505886382853	0	0	0	0	0	0	0	0	0	0.00270014436691584	0.00270014436691584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117397688318504	0.0182505886382853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.207848989696567	-0.0716106640455441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79616987221815e-05	0	0	0	0	0	0	0	-0.0568874192689062	0	-0.164472307179951	0	0	-6.53417333731270e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0362267820244004	-0.0286758731935773	-1.77959927905132e-05	-0.000154321697325693	0	0	0	0.127183820835497	0.000646359683739012	0.368693794984789	0.0642559545017340	0	0	0	0	0	0	0	0	0	0.00370863005677818	0.00127875362765209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34443792677556e-06	0.000143663824774579	0	0	0	0	0	0	0	-0.0737014765587894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.67176776972754e-05	-0.0254125382870780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0128449763036650	0.0732304363305258	8.20984441749616e-05	0.0252502135077125	0.0127629809807194	0	0	0	0	0	0	0	0	0	0.000471057779966562	0.000162423006809495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70766006690869e-07	2.65471866199728e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.117124636430997	-0.0403532054842370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70268166020405e-05	0	0	0	0	0	0	0	-0.0320565344536692	0	-0.0926815146397472	0	0	-3.68206108495944e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0204140933274065	-0.0161590933256030	-1.00281901228406e-05	-8.69615614637972e-05	0	0	0	0.0716691420872884	0.000364229063956987	0.207762023548923	0.0362087654143964	0	0	0	0	0	0	0	0	0	0.00208984391837237	0.000720588317230793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57601966733214e-07	8.09557615342449e-05	0	0	0	0	0	0	0	-0.326975987048517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000118532754628631	-0.112742514503051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0569866304124243	0.324886220998129	0.000364229063956987	0.112022361971057	0.0566228588449427	0	0	0	0	0	0	0	0	0	0.00208984391837237	0.000720588317230793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57601966733214e-07	0.000117776372383839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0264002831654270	-0.00909574692292985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09193448189950e-06	0	0	0	0	0	0	0	-0.00722564963843219	0	-0.0208907220995433	0	0	-8.29948832606175e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00460140463041264	-0.00364231345762862	-2.26038745516792e-06	-1.96014256019013e-05	0	0	0	0.0161544633390802	8.20984441749616e-05	0.0468302521130565	0.00816157632705872	0	0	0	0	0	0	0	0	0	0.000471057779966562	0.000162423006809495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70766006690869e-07	1.82476982939110e-05	0	0	0	0	0	0	0	-0.580250497538245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000210347831559987	-0.200072490719023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.101128284521184	0.576542005665732	0.000646359683739012	0.198794510434402	0.100482736709166	0	0	0	0	0	0	0	0	0	0.00370863005677818	0.00127875362765209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34443792677556e-06	0.000209005558147706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0222580132164377	-0.0497023153560951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0459523153560951	0	0	0	0	0	0	0	-0.411319781901751	0	-0.108187697327361	0	0	-0.00551532223080495	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.64618028734548e-05	-0.000132309014367274	-0.00981093682218458	-0.0373875479762093	0	0	0	0.381674924911174	2.64618028734548e-05	0.129904278611155	0.000132309014367274	0	0	0	0	0	0	0	0	0	0.0253603819712655	0.0726121424764415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129133055770124	0.0676688966398896	0	0	0	0	0	0	0	-0.0225483359982432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0114814340465525	-0.0645606595344752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.35276275801363e-05	0.0193271451413513	3.36108965430519e-06	0.0553377081724073	2.01665379258311e-05	0	0	0	0	0	0	0	0	0	0.00322119085689189	0.00922295136206788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164020486379321	0.00984122918275927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
